phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	tau	accuracy_pct_seed_42	accuracy_pct_seed_43	accuracy_pct_seed_44	learning_score_seed_42	learning_score_seed_43	learning_score_seed_44	seed_disagreement
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	SV	APV	5.0	85.0	85.0	88.0	0.7000866067554558	0.7000866067554558	0.7600454927350169	0.059958885979561116
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	SV	APV	5.0	90.0	93.0	91.0	0.8000290007473678	0.8600138689949057	0.8200229216960366	0.059984868247537904
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	5.0	88.0	94.0	91.0	0.7600454927350169	0.880010532281679	0.8200229216960366	0.11996503954666216
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	5.0	86.0	83.0	78.0	0.7200700908352611	0.6601314044676043	0.5603645644527729	0.15970552638248814
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	5.0	56.00000000000001	61.0	63.0	0.14632370684388155	0.23050379208694793	0.2671599293068453	0.12083622246296374
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	5.0	79.0	85.0	87.0	0.5802977582031614	0.7000866067554558	0.7400565667123037	0.15975880850914226
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	5.0	30.0	31.0	31.0	0.001810452901859287	0.0022078817555662334	0.0022078817555662334	0.0003974288537069463
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	5.0	35.0	25.0	32.0	0.00485419526745252	0.0006669949589901204	0.002691169410899119	0.004187200308462399
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	5.0	31.0	30.0	26.0	0.0022078817555662334	0.001810452901859287	0.000815066843905091	0.0013928149116611424
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	5.0	50.0	43.0	56.00000000000001	0.06931017816607285	0.022037201101923407	0.14632370684388155	0.12428650574195814
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	5.0	34.0	45.0	35.0	0.003990793426321349	0.031321628861900604	0.00485419526745252	0.027330835435579254
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	5.0	30.0	35.0	33.0	0.001810452901859287	0.00485419526745252	0.003278307152564848	0.0030437423655932327
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	5.0	35.0	33.0	28.999999999999996	0.00485419526745252	0.003278307152564848	0.0014838855772701248	0.003370309690182395
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	5.0	43.0	31.0	39.0	0.022037201101923407	0.0022078817555662334	0.010503792086947903	0.019829319346357174
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	5.0	63.0	50.0	69.0	0.2671599293068453	0.06931017816607285	0.3822078817555662	0.3128977035894933
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	5.0	71.0	55.00000000000001	68.0	0.4214838855772702	0.1313216288619007	0.36269116941089913	0.29016225671536944
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	5.0	56.00000000000001	49.0	60.0	0.14632370684388155	0.059809347048237496	0.2126882612143756	0.15287891416613808
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	5.0	66.0	65.0	73.0	0.32399079342632137	0.3048541952674525	0.4609956253156435	0.15614143004819098
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	5.0	60.0	73.0	73.0	0.2126882612143756	0.4609956253156435	0.4609956253156435	0.24830736410126789
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	5.0	66.0	69.0	65.0	0.32399079342632137	0.3822078817555662	0.3048541952674525	0.0773536864881137
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	5.0	56.99999999999999	55.00000000000001	79.0	0.1620372011019233	0.1313216288619007	0.5802977582031614	0.44897612934126074
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	5.0	65.0	67.0	65.0	0.3048541952674525	0.3432783071525648	0.3048541952674525	0.0384241118851123
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	5.0	98.0	99.0	99.0	0.9600022327543785	0.9800010051162833	0.9800010051162833	0.019998772361904837
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	5.0	100.0	96.0	98.0	1.0	0.9200055635398481	0.9600022327543785	0.07999443646015192
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	5.0	86.0	90.0	95.0	0.7200700908352611	0.8000290007473678	0.9000078003290506	0.1799377094937895
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	5.0	97.0	96.0	95.0	0.9400037321744893	0.9200055635398481	0.9000078003290506	0.039995931845438704
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	5.0	94.0	100.0	99.0	0.880010532281679	1.0	0.9800010051162833	0.11998946771832097
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	5.0	88.0	99.0	97.0	0.7600454927350169	0.9800010051162833	0.9400037321744893	0.21995551238126643
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	5.0	71.0	97.0	85.0	0.4214838855772702	0.9400037321744893	0.7000866067554558	0.5185198465972192
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	5.0	84.0	100.0	96.0	0.6801067756461248	1.0	0.9200055635398481	0.31989322435387524
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	5.0	94.0	96.0	99.0	0.880010532281679	0.9200055635398481	0.9800010051162833	0.09999047283460427
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	5.0	88.0	94.0	95.0	0.7600454927350169	0.880010532281679	0.9000078003290506	0.13996230759403372
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	5.0	84.0	92.0	92.0	0.6801067756461248	0.8400179443146094	0.8400179443146094	0.15991116866848465
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	5.0	93.0	96.0	98.0	0.8600138689949057	0.9200055635398481	0.9600022327543785	0.09998836375947273
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	5.0	84.0	94.0	94.0	0.6801067756461248	0.880010532281679	0.880010532281679	0.19990375663555426
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	5.0	73.0	79.0	81.0	0.4609956253156435	0.5802977582031614	0.6201981975224622	0.15920257220681872
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	5.0	53.0	51.0	64.0	0.10374425515866688	0.0798093470482375	0.28589874273887544	0.20608939569063794
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	5.0	81.0	79.0	77.0	0.6201981975224622	0.5802977582031614	0.5404461012900033	0.07975209623245894
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	5.0	94.0	99.0	93.0	0.880010532281679	0.9800010051162833	0.8600138689949057	0.11998713612137757
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	5.0	98.0	97.0	94.0	0.9600022327543785	0.9400037321744893	0.880010532281679	0.07999170047269943
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	5.0	95.0	90.0	94.0	0.9000078003290506	0.8000290007473678	0.880010532281679	0.09997879958168276
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	5.0	98.0	97.0	99.0	0.9600022327543785	0.9400037321744893	0.9800010051162833	0.039997272941794004
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	5.0	95.0	88.0	78.0	0.9000078003290506	0.7600454927350169	0.5603645644527729	0.33964323587627765
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	5.0	50.0	85.0	79.0	0.06931017816607285	0.7000866067554558	0.5802977582031614	0.6307764285893829
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	5.0	61.0	74.0	57.99999999999999	0.23050379208694793	0.4808150668439051	0.17838553419891207	0.30242953264499306
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	5.0	86.0	89.0	83.0	0.7200700908352611	0.7800364252161309	0.6601314044676043	0.1199050207485266
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	5.0	99.0	92.0	82.0	0.9800010051162833	0.8400179443146094	0.6401614779514829	0.33983952716480037
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	5.0	82.0	90.0	93.0	0.6401614779514829	0.8000290007473678	0.8600138689949057	0.2198523910434228
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	5.0	91.0	94.0	93.0	0.8200229216960366	0.880010532281679	0.8600138689949057	0.05998761058564239
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	5.0	97.0	93.0	91.0	0.9400037321744893	0.8600138689949057	0.8200229216960366	0.11998081047845266
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	5.0	66.0	91.0	88.0	0.32399079342632137	0.8200229216960366	0.7600454927350169	0.49603212826971527
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	5.0	85.0	87.0	87.0	0.7000866067554558	0.7400565667123037	0.7400565667123037	0.039969959956847934
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	5.0	53.0	72.0	57.99999999999999	0.10374425515866688	0.44121571857084796	0.17838553419891207	0.3374714634121811
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	5.0	73.0	90.0	95.0	0.4609956253156435	0.8000290007473678	0.9000078003290506	0.4390121750134071
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	5.0	49.0	40.0	46.0	0.059809347048237496	0.012688261214375562	0.03710552670485608	0.04712108583386193
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	5.0	42.0	48.0	40.0	0.018385534198912194	0.05129698535007358	0.012688261214375562	0.03860872413569802
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	5.0	53.0	40.0	42.0	0.10374425515866688	0.012688261214375562	0.018385534198912194	0.09105599394429131
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	5.0	53.0	54.0	38.0	0.10374425515866688	0.1171055267048561	0.008679075325473282	0.10842645137938282
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	5.0	56.00000000000001	55.00000000000001	53.0	0.14632370684388155	0.1313216288619007	0.10374425515866688	0.04257945168521467
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	5.0	56.99999999999999	56.99999999999999	50.0	0.1620372011019233	0.1620372011019233	0.06931017816607285	0.09272702293585044
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	5.0	56.99999999999999	51.0	63.0	0.1620372011019233	0.0798093470482375	0.2671599293068453	0.1873505822586078
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	5.0	54.0	52.0	46.0	0.1171055267048561	0.09129698535007358	0.03710552670485608	0.08000000000000002
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	5.0	96.0	85.0	94.0	0.9200055635398481	0.7000866067554558	0.880010532281679	0.21991895678439233
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	5.0	97.0	85.0	95.0	0.9400037321744893	0.7000866067554558	0.9000078003290506	0.23991712541903354
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	5.0	99.0	93.0	90.0	0.9800010051162833	0.8600138689949057	0.8000290007473678	0.17997200436891547
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	5.0	96.0	93.0	96.0	0.9200055635398481	0.8600138689949057	0.9200055635398481	0.05999169454494235
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	5.0	97.0	93.0	92.0	0.9400037321744893	0.8600138689949057	0.8400179443146094	0.09998578785987988
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	5.0	92.0	92.0	85.0	0.8400179443146094	0.8400179443146094	0.7000866067554558	0.13993133755915366
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	5.0	90.0	78.0	84.0	0.8000290007473678	0.5603645644527729	0.6801067756461248	0.23966443629459488
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	5.0	86.0	83.0	90.0	0.7200700908352611	0.6601314044676043	0.8000290007473678	0.1398975962797635
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	5.0	61.0	40.0	70.0	0.23050379208694793	0.012688261214375562	0.40181045290185924	0.3891221916874837
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	5.0	65.0	33.0	62.0	0.3048541952674525	0.003278307152564848	0.2486790753254733	0.30157588811488767
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	5.0	54.0	74.0	43.0	0.1171055267048561	0.4808150668439051	0.022037201101923407	0.4587778657419817
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	5.0	81.0	31.0	49.0	0.6201981975224622	0.0022078817555662334	0.059809347048237496	0.617990315766896
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	5.0	84.0	90.0	78.0	0.6801067756461248	0.8000290007473678	0.5603645644527729	0.23966443629459488
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	5.0	88.0	53.0	87.0	0.7600454927350169	0.10374425515866688	0.7400565667123037	0.65630123757635
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	5.0	32.0	56.00000000000001	71.0	0.002691169410899119	0.14632370684388155	0.4214838855772702	0.41879271616637104
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	5.0	64.0	77.0	82.0	0.28589874273887544	0.5404461012900033	0.6401614779514829	0.3542627352126075
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	5.0	99.0	99.0	94.0	0.9800010051162833	0.9800010051162833	0.880010532281679	0.09999047283460427
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	5.0	99.0	98.0	100.0	0.9800010051162833	0.9600022327543785	1.0	0.03999776724562154
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	5.0	98.0	99.0	99.0	0.9600022327543785	0.9800010051162833	0.9800010051162833	0.019998772361904837
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	5.0	100.0	98.0	98.0	1.0	0.9600022327543785	0.9600022327543785	0.03999776724562154
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	5.0	99.0	97.0	99.0	0.9800010051162833	0.9400037321744893	0.9800010051162833	0.039997272941794004
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	5.0	87.0	95.0	92.0	0.7400565667123037	0.9000078003290506	0.8400179443146094	0.1599512336167469
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	5.0	68.0	64.0	64.0	0.36269116941089913	0.28589874273887544	0.28589874273887544	0.07679242667202368
3_2_clausal_S_marker	15_3_2_clausal_S_marker	fig:heatmap-15-clausal-s-marker	3.2 Clausal complement S marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	5.0	86.0	91.0	89.0	0.7200700908352611	0.8200229216960366	0.7800364252161309	0.09995283086077555
3_3_clausal_A_marker	16_3_3_clausal_A_marker	fig:heatmap-16-clausal-a-marker	3.3 Clausal complement A marker	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	5.0	28.999999999999996	35.0	12.0	0.0014838855772701248	0.00485419526745252	4.5492735016908155e-05	0.004808702532435612
